imdb_id,star,director,actor1,actor2,actor3,genre,runtime,user,critc,budget
tt4949088,6.9,Svetla Tsotsorkova,Monika Naydenova,Alexander Benev,Svetla Yancheva,Drama,90,2,17,0
tt4692234,7.2,Miguel Gomes,Crista Alfaiate,Chico Chapas,Luísa Cruz,Drama,132,6,51,0
tt5049636,6.3,Krzysztof Lukaszewicz,Bartlomiej Topa,Antoni Królikowski,Hristo Shopov,Drama,115,4,11,3200000
tt2674430,4.8,Mark Elijah Rosenberg,Mark Strong,Luke Wilson,Sanaa Lathan,Drama,90,92,25,0
tt3612320,5.2,Phil Claydon,Michael Vartan,Erin Moriarty,Nadine Velazquez,Horror,88,34,12,0
tt4026642,7.1,Slávek Horák,Alena Mihulová,Bolek Polívka,Tatiana Vilhelmová,Comedy,92,1,38,0
tt3661802,6.1,Rene van Rooyen,Tim Theron,Anel Alexander,Nadia Beukes,Comedy,102,no data,1,0
tt4382618,6.3,Doug Aitken,Rick Prelinger,Doug Aitken,Chris Camp,Drama,71,1,24,0
tt5341036,6.7,Dan Villegas,Gerald Anderson,Arci Muñoz,Tirso Cruz III,Romance,112,no data,1,0
tt0120630,7,Peter Lord,Mel Gibson,Julia Sawalha,Phil Daniels,Animation,84,377,188,45000000
tt3828378,6.9,Philippe Claudel,Alexi Mathieu,Angelica Sarre,Pierre Deladonchamps,Drama,100,3,10,0
tt0275491,7.5,Pedro Almodóvar,Gael García Bernal,Fele Martínez,Javier Cámara,Crime,106,164,178,5000000
tt4589628,6.3,Basil Joseph,Vineeth Sreenivasan,Dhyan Sreenivasan,Aju Varghese,Comedy,125,2,3,0
tt4629636,6.5,Andrew Kotting,David Aylward,Freddie Jones,Toby Jones,no data,80,2,16,0
tt4888834,8.1,R.S. Vimal,Prithviraj Sukumaran,Parvathy,Saikumar,Biography,167,26,13,1900000
tt3531578,6.2,Rachael Moriarty,Killian Scott,John Bradley,Nika McGuigan,Thriller,90,15,16,0
tt2994832,6.3,Alante Kavaite,Julija Steponaityte,Aiste Dirziute,Jurate Sodyte,Drama,88,8,43,0
tt2625810,5.9,Patricia Rozema,Ellen Page,Evan Rachel Wood,Max Minghella,Drama,101,104,99,0
tt4328890,5.7,Vishnuvardhan,Arya,Krishna Sekhar,Deepa Sannidhi,Action,164,1,2,0
tt3592176,5.4,Jérôme Cornuau,Fanny Ardant,Marina Hands,Eric Elmosnino,Comedy,,3,8,0
tt2885628,5.6,Ben Blaine,Cian Barry,Abigail Hardingham,Fiona O'Shaughnessy,Comedy,98,27,101,0
tt4857574,6.2,Brian Hill,Oskar Thunberg,Erik Lennblad,Leo Sigelius,Documentary,95,2,10,1250000
tt3865478,5.7,Jerzy Skolimowski,Richard Dormer,Paulina Chapko,Wojciech Mecwaldowski,Drama,81,8,49,2023012
tt0015002,7.3,Fred C. Newmeyer,Harold Lloyd,Jobyna Ralston,Josephine Crowell,Comedy,59,17,9,0
tt4558042,6,Jon Spira,Paul Blake,Jeremy Bulloch,John Chapman,Documentary,90,15,41,370000
tt4506722,6.5,Abigail Disney,Lucy McBath,John M. Phillips,Rob Schenck,Documentary,88,1,9,0
tt3952108,4.8,Jason Stutter,Jed Brophy,Jeffrey Thomas,Laura Petersen,Horror,80,35,22,1000000
tt3566698,4.9,Vijay Chandar,T.R. Silambarasan,Hansika Motwani,Santhanam,Comedy,155,6,3,0
tt3769244,7.2,Pip Broughton,Michael Sheen,Tom Jones,Matthew Rhys,Drama,60,3,no data,0
tt4426656,6.4,Clément Cogitore,Jérémie Renier,Swann Arlaud,Marc Robert,Drama,100,6,39,0
tt5029004,5.4,Adhik Ravichandran,G.V. Prakash Kumar,Anandhi,Manisha Yadav,Comedy,130,6,3,0
tt4107858,6.7,Jeetu Arora,Gurmeet Ram Rahim Singh,Daniel Kaleb,Fllora Saini,Action,,153,10,0
tt1735907,5.2,Pamela Romanowsky,James Franco,Ed Harris,Amber Heard,Crime,105,23,33,0
tt5311536,7.9,Régis Mardon,Jean-Paul Belmondo,Paul Belmondo,Richard Anconina,Documentary,,1,1,0
tt2282849,5.4,Franck Gastambide,Medi Sadoun,Franck Gastambide,Jib Pocthier,Comedy,98,2,9,0
tt4482858,6.5,Avishai Sivan,Aharon Traitel,Khalifa Natour,Riki Blich,Drama,120,3,23,0
tt3291148,5.8,Craig Roberts,Emile Hirsch,Craig Roberts,Richard Harrington,Comedy,85,10,20,400000
tt5096846,5.7,Sophie Brooks,Zosia Mamet,Matthew Shear,Deirdre O'Connell,Comedy,91,1,18,0
tt4630158,6.5,Van Neistat,Chris Beeston,Nick Doyle,Mary Eannarino,Documentary,72,1,7,0
tt5039360,8.7,Katelyn Howes,Mark Hadlow,Winona Mae,Amanda Palmer,Animation,,no data,5,0
tt2992000,4.8,Gabrielle Demeestere,James Franco,Everett Meckler,Alec Mansky,Drama,80,7,17,0
tt4921860,7.3,Gurmeet Ram Rahim Singh,Charanpreet Insan,Honeypreet Insan,RooheMeet Insan,Comedy,134,137,3,0
tt3728746,7.1,Leanne Pooley,Tainui Tukiwaho,Andrew Grainger,Chelsie Preston Crayford,Documentary,85,2,7,0
tt4594936,6.1,Laia Alabart,Elena Martín,Victòria Serra,Marta Cañas,no data,70,no data,8,0
tt4379180,5.8,ric Hannezo,Lambert Wilson,Virginie Ledoyen,Guillaume Gouix,Action,100,8,52,0
tt3453052,6.7,Timothy Hines,Caroline Barry,Christopher Lambert,Kelly LeBrock,Drama,111,19,2,1200000
tt0314197,6.3,Christopher Hampton,Antonio Banderas,Emma Thompson,Rubén Blades,Drama,107,40,20,0
tt3319018,6.9,Simon Fitzmaurice,Evanna Lynch,George Webster,Michael Smiley,Drama,94,5,26,0
tt0075784,7.4,Richard Attenborough,Sean Connery,Ryan O'Neal,Michael Caine,Drama,175,221,49,22000000
tt4895910,5.1,Tomaz Gorkic,Nina Ivanisin,Lotos Sparovec,Nika Rozman,Action,83,6,32,240
tt3100904,6.6,Volker Schaner,Ashley Beedle,Dennis Bovell,Jomo Charles,Documentary,,1,8,0
tt4448372,3.5,A. Jagadesh,Udhayanidhi Stalin,Nayanthara,Santhanam,Comedy,148,2,2,0
tt3772576,6.1,Juan Taratuto,Paola Barrientos,Cacho Buenaventura,Cecilia Dopazo,Comedy,,3,5,0
tt3776826,6,Matt Johnson,Matt Johnson,Owen Williams,Josh Boles,Drama,94,33,67,1250000
tt4148030,6.1,Marcos Carnevale,Oscar Martínez,Norma Aleandro,Leticia Brédice,Comedy,,3,1,0
tt4202960,6.9,Toru Yamamoto,Shunsuke Kazama,Mayu Matsuoka,Takeshi Tsuruno,Comedy,103,2,1,0
tt4230010,8.5,Michael Levine,,,,Documentary,83,no data,1,0
tt4590482,6.7,Wajahat Rauf,Shehzad Sheikh,Ayesha Omar,Yasir Hussain,Adventure,144,15,6,0
tt4446348,5.9,S.P. Jhananathan,Arya,Shaam,Vijay Sethupathi,Action,159,3,3,0
tt5313980,4.2,Abhishek Sharma,Manish Paul,Pradhuman Singh,Sikander Kher,Comedy,104,5,15,0
tt4604496,5.4,Zachary Treitz,Charlotte Arnold,Steve Coulter,Samantha Jacober,Comedy,98,7,61,0
tt2581480,3.5,Tom Lewis,Kristen StephensonPino,Nick Clark,Andrew Olson,Drama,93,3,1,0
tt3414960,6.7,Daniel Park,Rhonda Aldrich,Steve Byrne,Stefanie Carpenter,Comedy,83,4,9,0
tt4466550,6.9,Luc Jacquet,Claude Lorius,Michel Papineschi,Jacques-Yves Cousteau,Documentary,89,4,43,0
tt1883367,2.8,Tom Six,Dieter Laser,Laurence R. Harvey,Eric Roberts,Comedy,103,117,112,0
tt1870548,6.5,Avi Lewis,Stacey Arwen Raab,,,Documentary,89,5,11,0
tt3215168,5.3,John Jarratt,John Jarratt,Kaarin Fairfax,Alan Finney,Comedy,90,5,5,1450000
tt4978728,5,Tonchy Antezana,Alejandro Loayza,Mamani Elmer,Elmer Mamani,Action,,no data,no data,0
tt2735996,6.3,Isabel Coixet,Juliette Binoche,Rinko Kikuchi,Gabriel Byrne,Drama,118,6,41,0
tt4266910,6.5,Victor Kanefsky,Robert Cenedella,,,Documentary,82,5,8,0
tt0887883,7,Ethan Coen,Brad Pitt,Frances McDormand,George Clooney,Comedy,96,565,351,37000000
tt1667852,4.4,Vysakh,Mammootty,Prithviraj Sukumaran,Shriya Saran,Action,136,3,no data,1260000
tt2097333,4,Ross Venokur,Jason Jones,Will Forte,John Leguizamo,Animation,85,3,7,0
tt3286052,5.8,Oz Perkins,Emma Roberts,Kiernan Shipka,Lucy Boynton,Horror,93,94,103,0
tt4048668,6,Aaron Nee,Kyle Gallner,Adam Nee,Matthew Gray Gubler,Adventure,95,14,32,0
tt0117509,6.8,Baz Luhrmann,Leonardo DiCaprio,Claire Danes,John Leguizamo,Drama,120,538,98,14500000
tt2262345,7.3,Rémi Chayé,Christa Théret,Féodor Atkine,Peter Hudson,Animation,80,6,58,0
tt5638500,4.1,Dharmendra Suresh Desai,Sharman Joshi,Meera Chopra,Vishal Karwal,Horror,120,13,6,0
tt4072352,7.4,Salvador del Solar,Damián Alcázar,Tatiana Astengo,Jairo Camargo,Drama,109,5,27,0
tt1037705,6.9,Albert Hughes,Denzel Washington,Mila Kunis,Ray Stevenson,Action,118,582,329,80000000
tt5522224,2.5,Hakan Eser,mit Acar,Fulden Akyürek,Ender Ataç,Comedy,,no data,no data,0
tt5073738,5.2,William Fairman,,,,Documentary,83,5,15,0
tt3661298,6,Wayne Blair,Salma Hayek,Shohreh Aghdashloo,Adrien Brody,Thriller,110,30,10,0
tt4341864,6.2,Matías Bize,Elena Anaya,Benjamín Vicuña,Néstor Cantillana,Drama,88,no data,14,0
tt3327994,8.7,Yann Arthus-Bertrand,Luis Cancu,Atman,Berthony,Documentary,263,20,210,13000000
tt2537390,5.8,Don Argott,Adam Pally,Megan Neuringer,Bobby Spears Jr.,Comedy,96,17,11,0
tt2891070,6.8,Thomas Lilti,Vincent Lacoste,Jacques Gamblin,Reda Kateb,Drama,101,5,34,0
tt3603808,4.7,Alistair Legrand,Ali Larter,Arjun Gupta,Max Rose,Horror,86,35,52,0
tt3615204,6.2,Michael Arias,Miyuki Sawashiro,Reina Ueda,Aya Suzaki,Animation,119,2,13,0
tt5491920,7.2,S.U. Arun Kumar,Vijay Sethupathi,Ramya Nambeeshan,Vela Ramamoorthy,Action,121,4,8,0
tt4003648,7.8,Quentin Krog,DonnaLee Roberts,Armand Aucamp,Rolanda Marais,Mystery,136,3,1,0
tt4428800,4.8,Valérie Donzelli,Anaïs Demoustier,Jérémie Elkaïm,Frédéric Pierrot,Drama,105,4,37,0
tt3080844,7.6,Steve Hoover,Gennadiy Mokhnenko,,,Documentary,97,5,22,0
tt4881016,6.6,Chantal Akerman,Chantal Akerman,Natalia Akerman,Sylvaine Akerman,Documentary,115,4,26,0
tt2597760,5.6,Peter Hutchings,Victoria Justice,Eden Sher,Ashley Rickards,Comedy,95,10,12,0
tt2334873,7.3,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,Drama,98,422,433,18000000
tt2712154,7.7,Stephen Kijak,A.J. McLean,Brian Littrell,Howie Dorough,Documentary,101,16,14,0
tt4844348,6.6,Stephen Page,Aaron Pedersen,Djakapurra Munyarryun,Waangenga Blanco,Drama,84,1,3,0
tt4569240,6.5,Rodrigo Plá,Jana Raluy,Sebastián Aguirre,Hugo Albores,Drama,74,5,33,0
tt5521666,3.7,Osman Tasci,Enes Atis,Sadi Celil Cengiz,Sadik Gürbüz,Comedy,98,1,2,0
tt3185650,8.7,James Lefkowitz,Rosalie Thomass,Matt Bloom,Bernhard Schütz,Comedy,90,15,no data,0
tt6605826,6.8,Rajko Grlic,Boris Cavazza,Radko Polic,Milena Zupancic,Documentary,71,no data,no data,0
tt4154728,7.1,Amber Fares,,,,Documentary,80,3,19,0
tt4074364,5.8,Mads Matthiesen,Maria Palm,Ed Skrein,Yvonnick Muller,Drama,105,8,20,4000000
tt4079142,7.5,Brad Barber,William 'Dub' Lawrence,,,Documentary,109,3,15,0
tt4669204,7,Dean Hargrove,Jason Samuels Smith,Joshua Johnson,Ivery Wheeler,Documentary,72,2,no data,0
tt3317208,6.1,Tim Blake Nelson,Sam Waterston,Kristen Stewart,Corey Stoll,Crime,90,27,39,0
tt2989524,6.6,Susan Johnson,Bel Powley,Nathan Lane,Gabriel Byrne,Comedy,98,17,22,0
tt5078964,6.1,Pankaj Batra,Jassi Gill,Sagarika Ghatge,Binnu Dhillon,Romance,116,no data,no data,0
tt5060502,4.7,Chris Turner,Alex Barham,Hannah Bury,Eleanor Corcoran,Drama,81,no data,1,360
tt2445178,5.4,Christopher N. Rowley,Raffey Cassidy,Dominic Monaghan,Emily Watson,Adventure,98,7,9,0
tt5068280,6.2,Marthandan,Prithviraj Sukumaran,Anoop Menon,Mia George,Comedy,145,6,2,0
tt4613272,7.2,Gan Bi,Yongzhong Chen,Yue Guo,Linyan Liu,Drama,113,15,38,0
tt2248739,6.8,Andrew Steggall,Juliet Stevenson,Alex Lawther,Phénix Brossard,Drama,109,16,41,0
tt0244898,8.1,Brian Blessed,Brian Blessed,David Rintoul,Alexander Armstrong,Animation,,2,2,0
tt4035268,5.9,Andrzej Zulawski,Sabine Azéma,Jean-François Balmer,Jonathan Genet,Drama,102,5,55,0
tt5141150,8.5,Erez Laufer,Yitzhak Rabin,,,Documentary,110,no data,5,0
tt3142366,5.9,Matt Sobel,Logan Miller,Robin Weigert,Josh Hamilton,Drama,90,16,36,0
tt4344782,7.2,Samba Gadjigo,Mbissine Thérèse Diop,Ousmane Sembene,,Documentary,82,1,45,0
tt3488184,5.6,Bob Byington,Jason Schwartzman,Olympia Dukakis,Tunde Adebimpe,Comedy,75,15,29,0
tt4505170,6.3,Suk-Yoon Kim,Myung-Min Kim,Yeon-hee Lee,Dal-su Oh,Comedy,125,4,3,0
tt4935282,5.9,Amos Gitai,Yitzhak Hizkiya,Pini Mittelman,Michael Warshaviak,Drama,153,2,28,4600000
tt4628812,6.4,Dan Villegas,Piolo Pascual,Sarah Geronimo,Rio Locsin,Drama,117,3,1,0
tt2432704,6.8,Gayle Kirschenbaum,Ashley Brooke,Olivia Brown,Gayle Kirschenbaum,Documentary,84,3,16,0
tt3640706,8.3,Sarah Grohnert,,,,Documentary,90,no data,6,0
tt4938688,6.8,Gerhard Ertl,Anna Posch,Markus Subramaniam,Thomas Schubert,Drama,93,no data,3,0
tt3616292,4.4,Peter Nicholson,Gemma-Leah Devereux,Rebecca Night,David Hayman,Drama,,8,6,0
tt5001130,7.3,Charles Ferguson,Oscar Isaac,Peter Agnefjall,Tasso Azevedo,Documentary,100,4,7,3500000
tt4707756,6.3,Nicolae Constantin Tanase,Ana Maria Guran,Crina Muresan,Mircea Rusu,Drama,104,3,6,0
tt3263548,6,Jack Pettibone Riccobono,,,,Documentary,78,5,36,0
tt3484796,4,Christopher Fitchett,Maeve Dermody,Penelope Mitchell,Aaron Pedersen,Horror,91,6,3,0
tt4630444,6.3,Rob Reiner,Nick Robinson,Common,Cary Elwes,Drama,97,12,25,0
tt3908598,6.3,Ross Partridge,Ross Partridge,Oona Laurence,Jess Weixler,Drama,93,28,30,0
tt3833520,7.2,Janet Grillo,AnnaSophia Robb,Famke Janssen,Scott Cohen,Drama,102,7,16,0
tt2989350,6.4,Vivienne De Courcy,Emma Greenwell,Tom Hughes,Alex Macqueen,Biography,100,7,9,0
tt4313174,6.6,Amit Prasher,Amrinder Gill,Yuvraj Hans,Binnu Dhillon,Comedy,106,1,no data,0
tt4210080,6.4,Bob Nelson,Clive Owen,Maria Bello,Jaeden Lieberher,Comedy,101,33,36,0
tt4959326,5.6,Prakash Kovelamudi,Arya,Anushka Shetty,Sonal Chauhan,Comedy,,6,3,0
tt2580382,6.4,Stephen Fingleton,Mia Goth,Barry Ward,Martin McCann,Drama,104,71,72,0
tt3284178,7,Miguel Gomes,Crista Alfaiate,Miguel Gomes,Maria Rueff,Drama,125,4,80,0
tt4684410,7.2,Sean McAllister,,,,Documentary,76,5,8,0
tt0390221,7.5,Joshua Marston,Catalina Sandino Moreno,Guilied Lopez,Orlando Tobón,Crime,101,177,156,0
tt1949605,4.8,Huck Botko,Ryan Kwanten,Alicia Silverstone,Randall Batinkoff,Comedy,95,6,7,0
tt1105355,6.8,Frank Lotito,Jason Lee,Anjul Nigam,Brighton Sharbino,Comedy,102,10,6,0
tt3534842,4.3,Alexander Yellen,Jaime Pressly,Patrick Muldoon,Tobin Bell,Horror,85,20,8,0
tt4466872,7.2,Léa Fehner,François Fehner,Marion Bouvarel,Marc Barbé,Drama,142,no data,14,0
tt5073620,5.6,April Mullen,Erika Linder,Natalie Krill,Sebastian Pigott,Drama,92,37,27,0
tt2022441,7.4,Darrett Sanders,Kirsten Vangsness,Dean Lemont,Lesley-Anne Down,Comedy,100,no data,1,0
tt4766604,5.6,Aron Lehmann,Christoph Maria Herbst,Adam Bousdoukos,Akilas Karazisis,Comedy,89,5,16,0
tt5246328,6.8,Josh Fox,Lester Brown,Ella Chou,Tim DeChristopher,Documentary,125,10,6,1600000
tt3962848,7,Michael Beach Nichols,Craig Cobb,Ryan Lenz,Amber Schatz,Documentary,85,12,42,0
tt2610468,6.2,Micheline Lanctôt,Robin Aubert,Brigitte Pogonat,,Drama,100,no data,2,1700000
tt3442990,5.8,Charles Stone III,Jennifer Lopez,Viola Davis,Shea Whigham,Crime,94,40,39,0
tt5128266,5.3,Vijay Milton,Vikram,Samantha Ruth Prabhu,Pasupathy,Action,144,10,2,0
tt4867094,6.9,Scott Hicks,Scott Hicks,,,Documentary,90,2,2,0
tt4096620,6.9,James Crump,Vito Acconci,Carl Andre,Germano Celant,Documentary,72,1,19,0
tt3557446,8,Richard Todd,Drew Hutton,Dayne Pratzky,,Documentary,90,3,2,0
tt1698654,6.9,Shalini Kantayya,,,,Documentary,90,no data,5,0
tt3213684,7.1,Elmo Nüganen,Kaspar Velberg,Kristjan ksküla,Maiken Schmidt,Drama,100,18,96,2000000
tt3547682,5.6,Bo Mikkelsen,Benjamin Engell,Troels Lyby,Mille Dinesen,Horror,85,20,42,0
tt0103859,5.4,Reginald Hudlin,Eddie Murphy,Robin Givens,Halle Berry,Comedy,117,44,22,40000000
tt0120777,6.5,Don Roos,Christina Ricci,Martin Donovan,Lisa Kudrow,Comedy,105,179,69,5000000
tt1544608,5.2,Eric D. Howell,Emilia Clarke,Marton Csokas,Caterina Murino,Drama,94,37,35,0
tt4938790,6.3,zcan Alper,Onur Saylak,Sofya Khandemirova,Mustafa Ugurlu,Drama,,2,10,0
tt3057572,7,Richie Adams,Joaquim de Almeida,Aunjanue Ellis,Bill Cobbs,Drama,98,2,5,0
tt3847390,6.7,Mark Cousins,Mark Cousins,Rosie McKee,Maud Bell,Documentary,84,3,17,0
tt2049636,7.6,Shaun Monson,Aaron Paul,Adam Levine,Adrian Grenier,Documentary,99,8,10,0
tt4653370,7.2,Grant Gee,Pandora Colin,Mehmet Ergen,Ara Güler,Documentary,97,2,13,0
tt3219610,8.4,Patrick Mark,Oleg Mirochnikov,Samuel West,,Documentary,87,2,26,0
tt3837976,7.6,Magali Pettier,,,,Documentary,86,3,7,0
tt5086104,8.4,Krishnadev Yagnik,Yash Soni,Prapti Ajwalia,Jay Bhatt,Comedy,138,19,no data,18
tt2818252,5.6,Tom Geens,Paul Higgins,Kate Dickie,Jérôme Kircher,Drama,105,6,33,0
tt3638396,7,Stephen Dunn,Aaron Abrams,Jack Fulton,Joanne Kelly,Drama,90,23,52,0
tt5085688,8,Chris Rule,Phil Alexander,John Corey,Roger Daltrey,Documentary,110,no data,2,0
tt4126438,6.1,David Farr,Clémence Poésy,David Morrissey,Stephen Campbell Moore,Drama,87,33,84,0
tt5494656,6.6,Jin-hwang Kim,Jong-hwan Park,,,Drama,76,no data,4,0
tt3620762,4.5,Sonny Mallhi,Ryan Simpkins,Annika Marks,Karina Logue,Drama,91,16,48,0
tt3948240,4,Smeep Kang,Dharmendra,Gippy Grewal,Sanjay Mishra,Comedy,105,3,3,0
tt4224328,7.3,Jessica Edwards,Mavis Staples,Jeff Tweedy,Adam Ayres,Documentary,80,2,20,0
tt1254322,5.9,Mika Kaurismäki,Malin Buska,Sarah Gadon,Michael Nyqvist,Biography,106,13,54,0
tt3733774,5.4,Alex Brewer,Nicolas Cage,Elijah Wood,Sky Ferreira,Crime,93,111,84,9000000
tt0075669,7.5,Manmohan Desai,Vinod Khanna,Rishi Kapoor,Amitabh Bachchan,Action,184,13,10,10000000
tt5455344,6.2,Shakti Soundar Rajan,Jayam Ravi,Lakshmi Menon,Kaali Venkat,Action,106,15,9,0
tt4684258,7.1,Roshan Andrews,Jyothika,Rahman,Abhirami,Drama,143,4,2,0
tt1196948,6.4,Fredrik Bond,Shia LaBeouf,Evan Rachel Wood,Mads Mikkelsen,Comedy,108,81,90,0
tt5058114,7,Hyo-jin Kang,Jeong-hwa Eom,Seung-heon Song,Sang-ho Kim,Comedy,125,2,5,0
tt5158660,5.4,Ulas Gunes Kacargil,Sonya Dicle Akbas,Oktay Akyörük,Tugçe Aydin,Horror,,no data,4,0
tt4083572,5,Aaron Kaufman,Pierce Brosnan,Justin Chatwin,Danny Masterson,Thriller,89,44,21,0
tt3066630,6.2,Guy Maddin,Roy Dupuis,Clara Furey,Louis Negin,Comedy,128,18,85,0
tt4167720,5,Nick Robertson,Jack Campbell,Anna Lise Phillips,Katie Moore,Horror,90,19,47,0
tt1460646,3.2,Ousa Khun,Holly Valance,Vincent Pastore,Corinna Harney,Crime,91,5,4,0
tt0251075,6.1,Ivan Reitman,David Duchovny,Orlando Jones,Julianne Moore,Comedy,101,401,153,80000000
tt5320514,7.7,Abrid Shine,Nivin Pauly,Anu Emmanuel,Devi Ajith,Action,144,19,6,300000
tt4791920,8.5,Rebecca Tansley,Flavio Villani,,,Documentary,79,no data,no data,0
tt4188192,7.7,Julien Temple,Wilko Johnson,Roger Daltrey,Charlie Chan,Documentary,91,3,11,0
tt4400174,6.8,Leyla Bouzid,Baya Medhaffer,Ghalia Benali,Montassar Ayari,Drama,98,3,40,0
tt4469200,5.5,Sean Olson,Dean Cain,Gary Valentine,Elisa Donovan,Family,89,3,3,0
tt3526706,6.3,Athina Rachel Tsangari,Vangelis Mourikis,Nikos Orphanos,Yorgos Pirpassopoulos,Comedy,105,11,155,0
tt4092774,6.9,Erika Frankel,Nicholas Elmi,Georges Perrier,,Documentary,80,3,5,0
tt4905556,7.9,Dave Street,Chris Hoy,Charlie Milarvie,Euan Obree,Documentary,104,2,4,0
tt4144206,4.6,Karsten Kiilerich,Alfred Bjerre Larsen,Oscar Dietz,Asta Nordby,Animation,70,2,1,0
tt4000670,7.2,Steven Okazaki,Wataru Akashi,Kyôko Kagawa,Takeshi Katô,Documentary,80,6,24,0
tt4668808,7,David Evans,Niklas Frank,Horst von Wächter,Philippe Sands,Documentary,90,10,29,0
tt0058249,7.6,Luis Buñuel,Jeanne Moreau,Georges Géret,Michel Piccoli,Crime,97,37,38,0
tt5352034,3.9,Hüseyin Eleman,Akdora Akalin,Ege Emlek,Eray Ertüren,Horror,,no data,no data,0
tt3596952,5.7,Paolo Taviani,Lello Arena,Paola Cortellesi,Carolina Crescentini,Comedy,120,1,28,0
tt4777738,4.6,Ondrej Sulaj,va Bandor,Mária Breinerová,Brano Deák,Drama,91,no data,no data,0
tt4851630,8.3,Dileesh Pothan,Fahadh Faasil,Aparna Balamurali,Soubin Shahir,Comedy,121,11,6,0
tt3779300,4.2,Ryan Little,Luke Goss,Dolph Lundgren,Chuck Liddell,Action,92,57,20,0
tt3651326,6.5,Philippe Garrel,Clotilde Courau,Stanislas Merhar,Lena Paugam,Drama,73,5,58,0
tt3343784,5.7,Rick Alverson,Gregg Turkington,John C. Reilly,Tye Sheridan,Drama,113,24,77,0
tt2835494,5.5,Arild Fröhlich,Emily Glaister,Eilif Hellum Noraker,Kristoffer Joner,Adventure,88,1,17,0
tt4794512,6.1,Nitzan Giladi,Moran Rosenblatt,Assi Levy,Roy Assaf,Drama,82,3,21,0
tt4373884,6.3,Jan Cvitkovic,Ziga Födransperg,Marko Miladinovic,David Furlan,Comedy,108,no data,3,0
tt3791302,7,Emmanuelle Bercot,Catherine Deneuve,Rod Paradot,Benoît Magimel,Drama,119,3,73,5000000
tt5285050,7.6,Pandiraj,Suriya,Amala Paul,Nishesh,Drama,127,8,6,0
tt4377918,7.3,Mae Czarina Cruz,Lorna Tolentino,Kathryn Bernardo,Daniel Padilla,Drama,115,3,2,0
tt3640682,6.1,Adam Salky,Sarah Silverman,Josh Charles,Skylar Gaertner,Drama,85,28,52,0
tt5200962,7.3,Nalan Kumarasamy,Vijay Sethupathi,Madonna Sebastian,Samuthirakani,Comedy,136,11,7,0
tt4678200,7.4,Atharv Baluja,Anita Devgan,Hardeep Gill,Ravinder Grewal,Drama,137,4,no data,0
tt4746370,7.4,Johnny Blank,Jonathan Agnew,David Becker,Ian Chappell,Documentary,98,5,34,0
tt4161074,6.8,Ido Haar,Kutiman,Samantha Montgomery,,Documentary,83,5,20,0
tt3397918,4.5,Alec Gillis,Lance Henriksen,Camille Balsamo,Matt Winston,Horror,82,65,51,0
tt3394758,5.4,Lisa Mulcahy,Lucy Morton,Thekla Reuten,Fiona Glascott,Adventure,94,4,7,0
tt2150139,4.9,Clay Glen,Nina Pearce,Adam Tuominen,Emily Morris,Drama,90,10,4,0
tt1674785,7.2,Douglas Tirola,Danny Abelson,Judd Apatow,Kevin Bacon,Documentary,93,10,54,0
tt3277624,5.4,Benjamin Dickinson,Benjamin Dickinson,Nora Zehetner,Dan Gill,Drama,97,10,53,1000000
tt5446610,5.7,Daniel Burman,Alan Sabbagh,Julieta Zylberberg,Usher Barilka,Comedy,82,2,20,0
tt0280380,6.2,Luis Mandoki,Kevin Bacon,Charlize Theron,Courtney Love,Action,106,142,63,30000000
tt3774466,6.4,Tony McNamara,Mickey Rourke,Nat Wolff,Emma Roberts,Comedy,102,36,24,0
tt3715854,7,Hitoshi ne,Takeru Satoh,Ryûnosuke Kamiki,Nana Komatsu,Comedy,119,2,9,0
tt4088268,7,Hans Petter Moland,Nikolaj Lie Kaas,Fares Fares,Pål Sverre Hagen,Drama,112,23,49,5210000
tt4844722,4,Micol Pallucca,Samuele Biscossi,Iris Caporuscio,Gabriele Fiore,Adventure,,no data,no data,0
tt4842270,5.1,Wenn V. Deramas,Vice Ganda,Coco Martin,James Reid,Action,119,3,1,0
tt4693418,5,Yoon-suk Choi,Melanie Griffith,Jane Lynch,William Baldwin,Animation,86,1,3,0
tt4624330,7.8,Tom Stoppard,Damien Molony,Olivia Vinall,Parth Thakerar,Drama,103,no data,no data,0
tt4668860,7,Maurice Dekkers,Thomas Frebel,Dan Giusti,Kim Mikkola,Documentary,88,1,7,0
tt4515684,6.7,Corneliu Porumboiu,Toma Cuzin,Adrian Purcarescu,Corneliu Cozmei,Comedy,89,14,81,0
tt4323536,7,Michael Winterbottom,Russell Brand,Geraint Anderson,Brigitte Bardot,Documentary,107,15,25,0
tt3882000,6.7,Michel Gondry,Ange Dargent,Théophile Baquet,Diane Besnier,Adventure,103,7,56,0
tt1226766,6.5,Stephen Herek,Sophie Nélisse,Kathy Bates,Glenn Close,Comedy,99,13,20,5000000
tt0103998,7.2,Francis Megahy,Ian McShane,Gayle Hunnicutt,Keith Barron,no data,90,3,no data,0
tt4861730,6,Kahlil Joseph,Win Butler,Régine Chassagne,Arcade Fire,Documentary,75,1,17,0
tt0790712,7.1,Oren Moverman,Ben Foster,Samantha Morton,Woody Harrelson,Drama,113,95,217,6500000
tt4120210,5.9,Guillaume Nicloux,Isabelle Huppert,Gérard Depardieu,Dan Warner,Drama,91,9,84,0
